"Time","Energie_Eclairage","Energie_VMC","Energie_Prises","Energie_Convecteurs"
"2023-11-29-07",270.299,0,7815.00366666667,91530.0466666667
"2023-11-29-08",270.307666666667,0,7815.13383333333,91533.8146666667
"2023-11-29-09",270.316,0,7815.30008333333,91537.7166666667
"2023-11-29-10",270.324583333333,0,7815.46183333333,91541.6
"2023-11-29-11",270.332818181818,0,7815.62727272727,91545.2210909091
"2023-11-29-12",270.341416666667,0,7815.794,91548.2353333333
"2023-11-29-13",270.349833333333,0,7815.90683333333,91550.3473333333
"2023-11-29-14",270.358,0,7816.01008333333,91552.1466666667
"2023-11-29-15",270.36625,0,7816.1395,91553.824
"2023-11-29-16",270.374666666667,0,7816.35433333333,91555.6
"2023-11-29-17",270.38275,0,7816.45875,91557.3806666667
"2023-11-29-18",270.391083333333,0,7816.56375,91559.1706666667
"2023-11-29-19",270.399416666667,0,7816.66758333333,91561.0186666667
"2023-11-29-20",270.407916666667,0,7816.77233333333,91562.916
"2023-11-29-21",270.416333333333,0,7816.87625,91564.9006666667
"2023-11-29-22",270.4245,0,7816.97958333333,91566.974
"2023-11-29-23",270.432916666667,0,7817.08316666667,91569.1473333333
"2023-11-30-00",270.441166666667,0,7817.18708333333,91571.4326666667
"2023-11-30-01",270.449583333333,0,7817.29233333333,91573.838
"2023-11-30-02",270.457916666667,0,7817.39725,91576.4246666667
"2023-11-30-03",270.46625,0,7817.52591666667,91579.2186666667
"2023-11-30-04",270.474583333333,0,7817.73708333333,91582.1593333333
"2023-11-30-05",270.482916666667,0,7817.84058333333,91585.2486666667
"2023-11-30-06",270.491166666667,0,7817.94391666667,91588.5173333333
"2023-11-30-07",270.5,0,7818.0495,91591.8266666667
"2023-11-30-08",270.575333333333,0,7818.2925,91595.402
"2023-11-30-09",270.7065,0,7818.58541666667,91598.7973333333
"2023-11-30-10",270.838166666667,0,7818.94083333333,91602.6253333333
"2023-11-30-11",270.972416666667,0,7819.44866666667,91606.148
"2023-11-30-12",271.105083333333,0,7820.06733333333,91609.228
"2023-11-30-13",271.236833333333,0,7820.50441666667,91612.3066666667
"2023-11-30-14",271.3685,0,7820.83991666667,91615.3073333333
"2023-11-30-15",271.5,0,7821.11016666667,91618.3253333333
"2023-11-30-16",271.609333333333,0,7821.44958333333,91621.1986666667
"2023-11-30-17",271.631666666667,0,7821.65725,91622.8813333333
"2023-11-30-18",271.639666666667,0,7821.76008333333,91624.49
"2023-11-30-19",271.647833333333,0,7821.864,91626.152
"2023-11-30-20",271.656083333333,0,7821.97058333333,91627.9406666667
"2023-11-30-21",271.664416666667,0,7822.07491666667,91629.8493333333
"2023-11-30-22",271.672666666667,0,7822.179,91631.8933333333
"2023-11-30-23",271.681,0,7822.28366666667,91634.042
"2023-12-01-00",271.689166666667,0,7822.38741666667,91636.282
"2023-12-01-01",271.697416666667,0,7822.49083333333,91638.5846666667
"2023-12-01-02",271.70575,0,7822.59566666667,91640.9106666667
"2023-12-01-03",271.714,0,7822.70133333333,91643.2446666667
"2023-12-01-04",271.722333333333,0,7822.85458333333,91645.604
"2023-12-01-05",271.730666666667,0,7823.04291666667,91647.9966666667
"2023-12-01-06",271.738666666667,0,7823.14641666667,91650.3553333333
"2023-12-01-07",271.747,0,7823.251,91652.7193333333
"2023-12-01-08",271.755333333333,0,7823.36316666667,91655.052
"2023-12-01-09",271.764,0,7823.55783333333,91657.2746666667
"2023-12-01-10",271.772833333333,0,7823.76425,91659.476
"2023-12-01-11",271.7815,0,7823.94,91661.75
"2023-12-01-12",271.79,0,7824.07708333333,91664.0746666667
"2023-12-01-13",271.798166666667,0,7824.18,91666.4293333333
"2023-12-01-14",271.806583333333,0,7824.28291666667,91668.8146666667
"2023-12-01-15",271.814916666667,0,7824.387,91671.2273333333
"2023-12-01-16",271.823,0,7824.59908333333,91673.6246666667
"2023-12-01-17",271.831,0,7824.72775,91676.05
"2023-12-01-18",271.839166666667,0,7824.83033333333,91678.4993333333
"2023-12-01-19",271.847333333333,0,7824.93416666667,91680.978
"2023-12-01-20",271.85575,0,7825.0375,91683.4893333333
"2023-12-01-21",271.864,0,7825.14041666667,91686.0606666667
"2023-12-01-22",271.872333333333,0,7825.246,91688.704
"2023-12-01-23",271.880666666667,0,7825.35075,91691.4153333333
"2023-12-02-00",271.889,0,7825.45416666667,91694.2253333333
"2023-12-02-01",271.897333333333,0,7825.55791666667,91697.156
"2023-12-02-02",271.905833333333,0,7825.66091666667,91700.2046666667
"2023-12-02-03",271.914083333333,0,7825.76783333333,91703.3333333333
"2023-12-02-04",271.922416666667,0,7826.00016666667,91706.56
"2023-12-02-05",271.93075,0,7826.1055,91709.9493333333
"2023-12-02-06",271.939,0,7826.20875,91713.452
"2023-12-02-07",271.9475,0,7826.31225,91717.04
"2023-12-02-08",271.956,0,7826.41658333333,91720.6953333333
"2023-12-02-09",271.964166666667,0,7826.51983333333,91724.458
"2023-12-02-10",271.972416666667,0,7826.62308333333,91728.3013333333
"2023-12-02-11",271.980666666667,0,7826.72558333333,91732.0773333333
"2023-12-02-12",271.988833333333,0,7826.8295,91735.7706666667
"2023-12-02-13",271.997,0,7826.93233333333,91739.3246666667
"2023-12-02-14",272.005333333333,0,7827.03358333333,91742.63
"2023-12-02-15",272.013583333333,0,7827.1555,91745.9
"2023-12-02-16",272.022,0,7827.37041666667,91749.1446666667
"2023-12-02-17",272.03025,0,7827.47283333333,91752.416
"2023-12-02-18",272.038583333333,0,7827.57541666667,91755.764
"2023-12-02-19",272.047083333333,0,7827.67883333333,91759.154
"2023-12-02-20",272.0555,0,7827.78291666667,91762.5606666667
"2023-12-02-21",272.063916666667,0,7827.88641666667,91766.0246666667
"2023-12-02-22",272.072166666667,0,7827.99041666667,91769.5673333333
"2023-12-02-23",272.080416666667,0,7828.09308333333,91773.2293333333
"2023-12-03-00",272.08875,0,7828.19675,91777.04
"2023-12-03-01",272.097083333333,0,7828.29991666667,91781.0126666667
"2023-12-03-02",272.105583333333,0,7828.4035,91785.118
"2023-12-03-03",272.113833333333,0,7828.53808333333,91789.3186666667
"2023-12-03-04",272.12225,0,7828.7415,91793.546
"2023-12-03-05",272.130833333333,0,7828.84416666667,91797.798
"2023-12-03-06",272.139166666667,0,7828.947,91802.0646666667
"2023-12-03-07",272.147666666667,0,7829.04983333333,91806.328
"2023-12-03-08",272.156,0,7829.15275,91810.6073333333
"2023-12-03-09",272.164,0,7829.25533333333,91814.8706666667
"2023-12-03-10",272.172083333333,0,7829.36066666667,91819.104
"2023-12-03-11",272.180416666667,0,7829.46633333333,91823.0853333333
"2023-12-03-12",272.18875,0,7829.56975,91826.0893333333
"2023-12-03-13",272.197,0,7829.67141666667,91828.746
"2023-12-03-14",272.205333333333,0,7829.7735,91831.1726666667
"2023-12-03-15",272.213666666667,0,7829.91391666667,91833.4573333333
"2023-12-03-16",272.222,0,7830.10791666667,91835.762
"2023-12-03-17",272.230416666667,0,7830.21058333333,91838.2233333333
"2023-12-03-18",272.238833333333,0,7830.31541666667,91840.9046666667
"2023-12-03-19",272.247333333333,0,7830.41966666667,91843.7746666667
"2023-12-03-20",272.255833333333,0,7830.52241666667,91846.7446666667
"2023-12-03-21",272.26425,0,7830.62516666667,91849.8333333333
"2023-12-03-22",272.27275,0,7830.72825,91853.1393333333
"2023-12-03-23",272.281166666667,0,7830.83133333333,91856.6486666667
"2023-12-04-00",272.289583333333,0,7830.93475,91860.326
"2023-12-04-01",272.297916666667,0,7831.03991666667,91864.162
"2023-12-04-02",272.306333333333,0,7831.14525,91868.0746666667
"2023-12-04-03",272.314916666667,0,7831.28816666667,91872.1
"2023-12-04-04",272.32325,0,7831.48508333333,91876.21
"2023-12-04-05",272.331833333333,0,7831.58833333333,91880.4333333333
"2023-12-04-06",272.340166666667,0,7831.69125,91884.742
"2023-12-04-07",272.3485,0,7831.7945,91889.084
"2023-12-04-08",272.38875,0,7832.04275,91893.4146666667
"2023-12-04-09",272.514083333333,0,7832.35641666667,91897.6213333333
"2023-12-04-10",272.648166666667,0,7832.62625,91902.0246666667
"2023-12-04-11",272.7805,0,7833.04158333333,91906.0266666667
"2023-12-04-12",272.912416666667,0,7833.45575,91909.5746666667
"2023-12-04-13",273.034833333333,0,7833.851,91913.0266666667
"2023-12-04-14",273.15325,0,7834.25408333333,91916.6086666667
"2023-12-04-15",273.283166666667,0,7834.50858333333,91920.222
"2023-12-04-16",273.415416666667,0,7834.87583333333,91923.7513333333
"2023-12-04-17",273.513333333333,0,7835.09141666667,91927.1053333333
"2023-12-04-18",273.52775,0,7835.20075,91930.6953333333
"2023-12-04-19",273.536166666667,0,7835.30775,91934.3446666667
"2023-12-04-20",273.544666666667,0,7835.41633333333,91937.9906666667
"2023-12-04-21",273.553083333333,0,7835.52425,91941.6466666667
"2023-12-04-22",273.5615,0,7835.63758333333,91945.3126666667
"2023-12-04-23",273.57,0,7835.75291666667,91948.9706666667
"2023-12-05-00",273.578416666667,0,7835.86141666667,91952.6126666667
"2023-12-05-01",273.586833333333,0,7835.9675,91956.2273333333
"2023-12-05-02",273.595166666667,0,7836.07266666667,91959.8186666667
"2023-12-05-03",273.603666666667,0,7836.21558333333,91963.3953333333
"2023-12-05-04",273.612083333333,0,7836.42725,91966.9573333333
"2023-12-05-05",273.6205,0,7836.5425,91970.4706666667
"2023-12-05-06",273.629,0,7836.6565,91973.9933333333
"2023-12-05-07",273.637666666667,0,7836.76558333333,91977.508
"2023-12-05-08",273.699833333333,0,7837.05741666667,91981.3833333333
"2023-12-05-09",273.813833333333,0,7837.35716666667,91985.5906666667
"2023-12-05-10",273.927416666667,0,7837.75558333333,91990.0513333333
"2023-12-05-11",274.040833333333,0,7838.03258333333,91993.9386666667
"2023-12-05-12",274.15475,0,7838.27358333333,91997.6713333333
"2023-12-05-13",274.26975,0,7838.75075,92001.2113333333
"2023-12-05-14",274.38325,0,7839.12691666667,92004.0173333333
"2023-12-05-15",274.508916666667,0,7839.60383333333,92006.3853333333
"2023-12-05-16",274.638833333333,0,7839.90333333333,92008.7326666667
"2023-12-05-17",274.6895,0,7840.03558333333,92011.3466666667
"2023-12-05-18",274.697666666667,0,7840.13825,92014.062
"2023-12-05-19",274.705916666667,0,7840.24091666667,92016.8853333333
"2023-12-05-20",274.71425,0,7840.34416666667,92019.782
"2023-12-05-21",274.72275,0,7840.447,92022.7133333333
"2023-12-05-22",274.731166666667,0,7840.55316666667,92025.698
"2023-12-05-23",274.739583333333,0,7840.69966666667,92028.7853333333
"2023-12-06-00",274.748083333333,0,7840.89291666667,92031.93
"2023-12-06-01",274.7565,0,7840.99641666667,92035.1446666667
"2023-12-06-02",274.765,0,7841.09975,92038.498
"2023-12-06-03",274.773333333333,0,7841.20158333333,92042.0093333333
"2023-12-06-04",274.781333333333,0,7841.30675,92045.6026666667
"2023-12-06-05",274.789666666667,0,7841.41108333333,92049.2433333333
"2023-12-06-06",274.797666666667,0,7841.51483333333,92052.918
"2023-12-06-07",274.806,0,7841.618,92056.6293333333
"2023-12-06-08",274.821583333333,0,7841.73891666667,92060.3853333333
"2023-12-06-09",274.849416666667,0,7841.88858333333,92064.158
"2023-12-06-10",274.877416666667,0,7842.037,92068.0493333333
"2023-12-06-11",274.895333333333,0,7842.30775,92071.5906666667
"2023-12-06-12",274.90375,0,7842.4295,92074.6386666667
"2023-12-06-13",274.912,0,7842.53758333333,92077.5766666667
"2023-12-06-14",274.92025,0,7842.6445,92080.6486666667
"2023-12-06-15",274.9585,0,7842.76375,92083.8253333333
"2023-12-06-16",275.04225,0,7842.9085,92086.9006666667
"2023-12-06-17",275.055083333333,0,7843.01541666667,92089.8666666667
"2023-12-06-18",275.063333333333,0,7843.11966666667,92092.8666666667
"2023-12-06-19",275.071583333333,0,7843.22225,92095.8513333333
"2023-12-06-20",275.079833333333,0,7843.32558333333,92098.8346666667
"2023-12-06-21",275.088083333333,0,7843.42991666667,92101.8913333333
"2023-12-06-22",275.096333333333,0,7843.65308333333,92104.9406666667
"2023-12-06-23",275.104666666667,0,7843.76916666667,92108.0046666667
"2023-12-07-00",275.112833333333,0,7843.87275,92111.1853333333
"2023-12-07-01",275.121,0,7843.97616666667,92114.5286666667
"2023-12-07-02",275.12925,0,7844.07941666667,92117.9813333333
"2023-12-07-03",275.137333333333,0,7844.18216666667,92121.5233333333
"2023-12-07-04",275.145666666667,0,7844.28333333333,92125.1866666667
"2023-12-07-05",275.153833333333,0,7844.38716666667,92128.9966666667
"2023-12-07-06",275.162083333333,0,7844.492,92132.9006666667
"2023-12-07-07",275.170416666667,0,7844.59616666667,92136.932
"2023-12-07-08",275.234416666667,0,7844.99366666667,92140.8846666667
"2023-12-07-09",275.36725,0,7845.39025,92144.8286666667
"2023-12-07-10",275.498833333333,0,7845.71075,92148.9653333333
"2023-12-07-11",275.632666666667,0,7846.23233333333,92152.9306666667
"2023-12-07-12",275.756666666667,0,7847.07916666667,92156.5286666667
"2023-12-07-13",275.870416666667,0,7847.64358333333,92159.992
"2023-12-07-14",275.983916666667,0,7847.98708333333,92162.9126666667
"2023-12-07-15",276.098083333333,0,7848.402,92165.66
"2023-12-07-16",276.225,0,7848.65225,92168.42
"2023-12-07-17",276.341666666667,0,7848.82033333333,92171.462
"2023-12-07-18",276.45425,0,7848.97191666667,92174.6166666667
"2023-12-07-19",276.53025,0,7849.12116666667,92178.5986666667
"2023-12-07-20",276.539666666667,0,7849.22966666667,92182.354
"2023-12-07-21",276.547833333333,0,7849.33341666667,92186.2653333333
"2023-12-07-22",276.556,0,7849.43766666667,92190.2646666667
"2023-12-07-23",276.564,0,7849.5405,92194.2866666667
"2023-12-08-00",276.57225,0,7849.765,92198.336
"2023-12-08-01",276.580583333333,0,7849.87908333333,92202.338
"2023-12-08-02",276.588833333333,0,7849.98216666667,92206.3146666667
"2023-12-08-03",276.597083333333,0,7850.08625,92210.296
"2023-12-08-04",276.605333333333,0,7850.19,92214.266
"2023-12-08-05",276.613666666667,0,7850.2925,92218.2113333333
"2023-12-08-06",276.621666666667,0,7850.39708333333,92222.1406666667
"2023-12-08-07",276.629666666667,0,7850.50108333333,92226.0713333333
"2023-12-08-08",276.638,0,7850.60966666667,92230.0093333333
"2023-12-08-09",276.646583333333,0,7850.75291666667,92233.8826666667
"2023-12-08-10",276.65525,0,7850.91116666667,92237.6673333333
"2023-12-08-11",276.669833333333,0,7851.19308333333,92241.3633333333
"2023-12-08-12",276.687,0,7851.34533333333,92245.0266666667
"2023-12-08-13",276.695416666667,0,7851.52083333333,92248.8466666667
"2023-12-08-14",276.703666666667,0,7851.65466666667,92252.6506666667
"2023-12-08-15",276.71225,0,7851.7585,92256.3673333333
"2023-12-08-16",276.72075,0,7851.86275,92260.0426666667
"2023-12-08-17",276.729166666667,0,7851.96783333333,92263.676
"2023-12-08-18",276.737083333333,0,7852.07208333333,92267.2933333333
"2023-12-08-19",276.7455,0,7852.1765,92270.8726666667
"2023-12-08-20",276.75375,0,7852.28141666667,92274.384
"2023-12-08-21",276.762,0,7852.49483333333,92277.896
"2023-12-08-22",276.77025,0,7852.62258333333,92281.3513333333
"2023-12-08-23",276.778416666667,0,7852.72633333333,92284.8113333333
"2023-12-09-00",276.786666666667,0,7852.82958333333,92288.2706666667
"2023-12-09-01",276.794916666667,0,7852.93308333333,92291.736
"2023-12-09-02",276.803,0,7853.03625,92295.1946666667
"2023-12-09-03",276.811416666667,0,7853.14258333333,92298.6773333333
"2023-12-09-04",276.819666666667,0,7853.24566666667,92302.114
"2023-12-09-05",276.82775,0,7853.34883333333,92305.5606666667
"2023-12-09-06",276.836,0,7853.45366666667,92309.032
"2023-12-09-07",276.844333333333,0,7853.55716666667,92312.4766666667
"2023-12-09-08",276.852666666667,0,7853.7455,92315.9266666667
"2023-12-09-09",276.860666666667,0,7853.89466666667,92319.3613333333
"2023-12-09-10",276.868833333333,0,7853.99775,92322.7906666667
"2023-12-09-11",276.877083333333,0,7854.1015,92326.204
"2023-12-09-12",276.8855,0,7854.20683333333,92329.4846666667
"2023-12-09-13",276.894,0,7854.31041666667,92332.586
"2023-12-09-14",276.902166666667,0,7854.41341666667,92335.598
"2023-12-09-15",276.910333333333,0,7854.51641666667,92338.522
"2023-12-09-16",276.918666666667,0,7854.61741666667,92341.3946666667
"2023-12-09-17",276.92675,0,7854.7205,92344.2106666667
"2023-12-09-18",276.935,0,7854.82425,92346.944
"2023-12-09-19",276.943083333333,0,7855.00183333333,92349.5653333333
"2023-12-09-20",276.951333333333,0,7855.16583333333,92352.176
"2023-12-09-21",276.959583333333,0,7855.27075,92354.8026666667
"2023-12-09-22",276.968,0,7855.37458333333,92357.4293333333
"2023-12-09-23",276.976333333333,0,7855.47991666667,92360.0846666667
"2023-12-10-00",276.984583333333,0,7855.58433333333,92362.7546666667
"2023-12-10-01",276.993083333333,0,7855.68866666667,92365.418
"2023-12-10-02",277.001416666667,0,7855.79308333333,92368.062
"2023-12-10-03",277.009833333333,0,7855.8975,92370.704
"2023-12-10-04",277.018166666667,0,7856.00175,92373.3553333333
"2023-12-10-05",277.026666666667,0,7856.10633333333,92376.0086666667
"2023-12-10-06",277.034916666667,0,7856.26658333333,92378.696
"2023-12-10-07",277.04325,0,7856.44908333333,92381.3853333333
"2023-12-10-08",277.051583333333,0,7856.5525,92384.0813333333
"2023-12-10-09",277.059666666667,0,7856.65641666667,92386.7853333333
"2023-12-10-10",277.067666666667,0,7856.75741666667,92389.5153333333
"2023-12-10-11",277.075916666667,0,7856.85958333333,92391.9766666667
"2023-12-10-12",277.084083333333,0,7856.964,92393.8806666667
"2023-12-10-13",277.092333333333,0,7857.067,92395.558
"2023-12-10-14",277.100583333333,0,7857.16908333333,92397.1373333333
"2023-12-10-15",277.108916666667,0,7857.27008333333,92398.7193333333
"2023-12-10-16",277.117416666667,0,7857.37033333333,92400.3266666667
"2023-12-10-17",277.12575,0,7857.52266666667,92401.9446666667
"2023-12-10-18",277.134,0,7857.709,92403.58
"2023-12-10-19",277.142333333333,0,7857.81266666667,92405.2013333333
"2023-12-10-20",277.150583333333,0,7857.91766666667,92406.834
"2023-12-10-21",277.15875,0,7858.0225,92408.466
"2023-12-10-22",277.167,0,7858.1285,92410.1633333333
"2023-12-10-23",277.175333333333,0,7858.23466666667,92411.95
"2023-12-11-00",277.1835,0,7858.3395,92413.7906666667
"2023-12-11-01",277.191666666667,0,7858.44408333333,92415.68
"2023-12-11-02",277.199916666667,0,7858.54833333333,92417.6593333333
"2023-12-11-03",277.208166666667,0,7858.65275,92419.7513333333
"2023-12-11-04",277.216583333333,0,7858.80566666667,92422.012
"2023-12-11-05",277.224666666667,0,7858.99408333333,92424.3426666667
"2023-12-11-06",277.232666666667,0,7859.09883333333,92426.742
"2023-12-11-07",277.241,0,7859.20366666667,92429.186
"2023-12-11-08",277.276916666667,0,7859.40333333333,92431.83
"2023-12-11-09",277.386583333333,0,7859.68858333333,92434.732
"2023-12-11-10",277.502833333333,0,7859.965,92437.5446666667
"2023-12-11-11",277.6175,0,7860.14558333333,92439.7306666667
"2023-12-11-12",277.7185,0,7860.31133333333,92441.7486666667
"2023-12-11-13",277.76125,0,7860.75608333333,92443.7146666667
"2023-12-11-14",277.799583333333,0,7861.17216666667,92445.78
"2023-12-11-15",277.9155,0,7861.43991666667,92448.034
"2023-12-11-16",278.0475,0,7861.88508333333,92450.148
"2023-12-11-17",278.132083333333,0,7862.14916666667,92451.5033333333
"2023-12-11-18",278.141333333333,0,7862.25891666667,92453.0733333333
"2023-12-11-19",278.149333333333,0,7862.36358333333,92454.7093333333
"2023-12-11-20",278.157583333333,0,7862.46641666667,92456.3153333333
"2023-12-11-21",278.165916666667,0,7862.57008333333,92457.9346666667
"2023-12-11-22",278.174083333333,0,7862.67241666667,92459.7486666667
"2023-12-11-23",278.1825,0,7862.7785,92461.7213333333
"2023-12-12-00",278.190666666667,0,7863.00908333333,92463.828
"2023-12-12-01",278.199,0,7863.11308333333,92466.15
"2023-12-12-02",278.207416666667,0,7863.21775,92468.5886666667
"2023-12-12-03",278.21575,0,7863.32091666667,92471.1746666667
"2023-12-12-04",278.224083333333,0,7863.42416666667,92473.9393333333
"2023-12-12-05",278.232416666667,0,7863.527,92476.7306666667
"2023-12-12-06",278.240833333333,0,7863.63033333333,92479.5466666667
"2023-12-12-07",278.249,0,7863.73375,92482.3793333333
"2023-12-12-08",278.299083333333,0,7863.943,92484.9913333333
"2023-12-12-09",278.428166666667,0,7864.31258333333,92486.6013333333
"2023-12-12-10",278.5605,0,7864.5315,92487.9113333333
"2023-12-12-11",278.691666666667,0,7864.75691666667,92489.0593333333
"2023-12-12-12",278.82425,0,7865.02133333333,92490.2473333333
"2023-12-12-13",278.957666666667,0,7865.22183333333,92491.4653333333
"2023-12-12-14",279.090333333333,0,7865.53258333333,92492.6006666667
"2023-12-12-15",279.2235,0,7865.97425,92493.8986666667
"2023-12-12-16",279.3275,0,7866.24975,92494.9086666667
"2023-12-12-17",279.342833333333,0,7866.36466666667,92496.0233333333
"2023-12-12-18",279.350666666667,0,7866.46883333333,92497.1466666667
"2023-12-12-19",279.358666666667,0,7866.57166666667,92498.3146666667
"2023-12-12-20",279.366916666667,0,7866.78125,92499.54
"2023-12-12-21",279.375166666667,0,7866.9065,92500.7906666667
"2023-12-12-22",279.383416666667,0,7867.01033333333,92502.0926666667
"2023-12-12-23",279.391666666667,0,7867.11458333333,92503.4686666667
"2023-12-13-00",279.4,0,7867.21741666667,92504.904
"2023-12-13-01",279.40825,0,7867.32125,92506.374
"2023-12-13-02",279.416583333333,0,7867.42466666667,92507.884
"2023-12-13-03",279.424916666667,0,7867.527,92509.404
"2023-12-13-04",279.433416666667,0,7867.63041666667,92510.9433333333
"2023-12-13-05",279.441833333333,0,7867.73408333333,92512.5166666667
"2023-12-13-06",279.45,0,7867.83791666667,92514.098
"2023-12-13-07",279.458166666667,0,7867.97991666667,92515.718
"2023-12-13-08",279.466333333333,0,7868.20816666667,92517.3233333333
"2023-12-13-09",279.47475,0,7868.37158333333,92519.01
"2023-12-13-10",279.491833333333,0,7868.55041666667,92521.616
"2023-12-13-11",279.501416666667,0,7868.71308333333,92524.8326666667
"2023-12-13-12",279.51,0,7868.85466666667,92528.0946666667
"2023-12-13-13",279.5215,0,7869.00566666667,92531.65
"2023-12-13-14",279.5465,0,7869.27758333333,92535.952
"2023-12-13-15",279.572583333333,0,7869.422,92540.01
"2023-12-13-16",279.593583333333,0,7869.54425,92542.256
"2023-12-13-17",279.602333333333,0,7869.64883333333,92544.182
"2023-12-13-18",279.610083333333,0,7869.75108333333,92546.0826666667
"2023-12-13-19",279.618583333333,0,7869.856,92547.9233333333
"2023-12-13-20",279.626916666667,0,7869.96033333333,92549.7953333333
"2023-12-13-21",279.635166666667,0,7870.06216666667,92551.7073333333
"2023-12-13-22",279.6435,0,7870.16716666667,92553.6606666667
"2023-12-13-23",279.651833333333,0,7870.27075,92555.6753333333
"2023-12-14-00",279.660166666667,0,7870.374,92557.72
"2023-12-14-01",279.6685,0,7870.60308333333,92559.79
"2023-12-14-02",279.676916666667,0,7870.71816666667,92561.9186666667
"2023-12-14-03",279.685416666667,0,7870.82191666667,92564.1146666667
"2023-12-14-04",279.693916666667,0,7870.92575,92566.338
"2023-12-14-05",279.70225,0,7871.02866666667,92568.5973333333
"2023-12-14-06",279.710666666667,0,7871.13216666667,92570.9006666667
"2023-12-14-07",279.718916666667,0,7871.23583333333,92573.286
"2023-12-14-08",279.7635,0,7871.46825,92575.832
"2023-12-14-09",279.876416666667,0,7871.93058333333,92578.27
"2023-12-14-10",279.99,0,7872.29658333333,92580.6726666667
"2023-12-14-11",280.105583333333,0,7872.89258333333,92582.958
"2023-12-14-12",280.21925,0,7873.73291666667,92585.4446666667
"2023-12-14-13",280.33275,0,7874.23525,92588.4186666667
"2023-12-14-14",280.446833333333,0,7874.73933333333,92590.96
"2023-12-14-15",280.561166666667,0,7875.06208333333,92593.3786666667
"2023-12-14-16",280.655916666667,0,7875.42575,92595.5613333333
"2023-12-14-17",280.674166666667,0,7875.5765,92597.1786666667
"2023-12-14-18",280.682666666667,0,7875.693,92598.8146666667
"2023-12-14-19",280.691083333333,0,7875.808,92600.564
"2023-12-14-20",280.699833333333,0,7875.92408333333,92602.3666666667
"2023-12-14-21",280.708166666667,0,7876.03866666667,92604.2586666667
"2023-12-14-22",280.716583333333,0,7876.15358333333,92606.252
"2023-12-14-23",280.724666666667,0,7876.2685,92608.2973333333
"2023-12-15-00",280.73275,0,7876.38341666667,92610.3973333333
"2023-12-15-01",280.741,0,7876.49816666667,92612.562
"2023-12-15-02",280.749083333333,0,7876.64391666667,92614.838
"2023-12-15-03",280.757416666667,0,7876.85966666667,92617.1793333333
"2023-12-15-04",280.765666666667,0,7876.97408333333,92619.5566666667
"2023-12-15-05",280.773916666667,0,7877.089,92622.06
"2023-12-15-06",280.78225,0,7877.20575,92624.6786666667
"2023-12-15-07",280.790583333333,0,7877.322,92627.41
"2023-12-15-08",280.853083333333,0,7877.52816666667,92630.224
"2023-12-15-09",280.985916666667,0,7877.82758333333,92632.8233333333
"2023-12-15-10",281.1185,0,7878.146,92635.0566666667
"2023-12-15-11",281.249666666667,0,7878.40675,92637.182
"2023-12-15-12",281.368,0,7878.63,92639.3093333333
"2023-12-15-13",281.481416666667,0,7878.8775,92640.9146666667
"2023-12-15-14",281.594416666667,0,7879.19391666667,92642.418
"2023-12-15-15",281.7075,0,7879.37541666667,92644.104
"2023-12-15-16",281.82075,0,7879.56891666667,92645.8006666667
"2023-12-15-17",281.879166666667,0,7879.73233333333,92647.4986666667
"2023-12-15-18",281.887333333333,0,7879.84841666667,92649.272
"2023-12-15-19",281.89575,0,7879.96366666667,92651.1106666667
"2023-12-15-20",281.904,0,7880.07675,92653.05
"2023-12-15-21",281.912333333333,0,7880.19,92655.09
"2023-12-15-22",281.920583333333,0,7880.30441666667,92657.2433333333
"2023-12-15-23",281.929083333333,0,7880.46125,92659.5806666667
"2023-12-16-00",281.937333333333,0,7880.66375,92662.002
"2023-12-16-01",281.94575,0,7880.77625,92664.5553333333
"2023-12-16-02",281.954083333333,0,7880.88916666667,92667.222
"2023-12-16-03",281.9625,0,7881.00166666667,92670.0393333333
"2023-12-16-04",281.970916666667,0,7881.11475,92673.0286666667
"2023-12-16-05",281.979333333333,0,7881.22766666667,92676.1733333333
"2023-12-16-06",281.987666666667,0,7881.33991666667,92679.436
"2023-12-16-07",281.996,0,7881.45191666667,92682.826
"2023-12-16-08",282.00425,0,7881.56291666667,92686.308
"2023-12-16-09",282.012583333333,0,7881.67416666667,92689.8566666667
"2023-12-16-10",282.020916666667,0,7881.78441666667,92693.4006666667
"2023-12-16-11",282.029166666667,0,7882.02725,92696.8753333333
"2023-12-16-12",282.037666666667,0,7882.13783333333,92700.1453333333
"2023-12-16-13",282.046,0,7882.24791666667,92703.186
"2023-12-16-14",282.054333333333,0,7882.35875,92705.686
"2023-12-16-15",282.0625,0,7882.46916666667,92707.938
"2023-12-16-16",282.070916666667,0,7882.57825,92710.144
"2023-12-16-17",282.07925,0,7882.6885,92712.4286666667
"2023-12-16-18",282.08775,0,7882.80125,92714.7
"2023-12-16-19",282.096,0,7882.91508333333,92716.924
"2023-12-16-20",282.104333333333,0,7883.029,92719.1773333333
"2023-12-16-21",282.112583333333,0,7883.142,92721.5193333333
"2023-12-16-22",282.120916666667,0,7883.33333333333,92723.9493333333
"2023-12-16-23",282.129166666667,0,7883.50066666667,92726.4933333333
"2023-12-17-00",282.137666666667,0,7883.6135,92729.1326666667
"2023-12-17-01",282.146,0,7883.72591666667,92731.894
"2023-12-17-02",282.154583333333,0,7883.83991666667,92734.8433333333
"2023-12-17-03",282.162916666667,0,7883.95166666667,92737.952
