"Time","Mur_Temp_1_1.mean","Mur_Temp_1_2.mean","Mur_Temp_1_3.mean"
"2021-06-29-23",26.0175,25.7816666666667,24.3958333333333
"2021-06-30-00",25.9666666666667,25.4783333333333,23.7558333333333
"2021-06-30-01",25.8075,25.155,23.1583333333333
"2021-06-30-02",25.6025,24.8125,22.6691666666667
"2021-06-30-03",25.3475,24.4608333333333,22.25
"2021-06-30-04",25.0658333333333,24.1175,21.8125
"2021-06-30-05",24.7525,23.7625,21.3841666666667
"2021-06-30-06",24.4483333333333,23.3991666666667,21.0408333333333
"2021-06-30-07",24.1308333333333,23.0666666666667,20.8666666666667
"2021-06-30-08",23.8425,22.7741666666667,21.0633333333333
"2021-06-30-09",23.605,22.6116666666667,21.6075
"2021-06-30-10",23.3991666666667,22.5875,22.1091666666667
"2021-06-30-11",23.2733333333333,22.6425,22.4975
"2021-06-30-12",23.21,22.7283333333333,22.9833333333333
"2021-06-30-13",23.205,22.8766666666667,23.6566666666667
"2021-06-30-14",23.2591666666667,23.125,24.2741666666667
"2021-06-30-15",23.375,23.3966666666667,24.7275
"2021-06-30-16",23.555,23.6741666666667,25.0858333333333
"2021-06-30-17",23.7975,23.9525,25.4341666666667
"2021-06-30-18",24.04,24.22,25.7741666666667
"2021-06-30-19",24.3283333333333,24.5141666666667,26.6508333333333
"2021-06-30-20",24.5775,24.9408333333333,27.23
"2021-06-30-21",24.7758333333333,25.3158333333333,26.4391666666667
"2021-06-30-22",25.005,25.3775,25.335
"2021-06-30-23",25.1441666666667,25.235,24.6133333333333
"2021-07-01-00",25.175,25.0241666666667,24.0491666666667
"2021-07-01-01",25.1291666666667,24.7958333333333,23.5491666666667
"2021-07-01-02",25.0091666666667,24.5375,23.1375
"2021-07-01-03",24.8508333333333,24.2883333333333,22.7766666666667
"2021-07-01-04",24.675,24.0316666666667,22.3566666666667
"2021-07-01-05",24.4666666666667,23.745,21.9591666666667
"2021-07-01-06",24.2333333333333,23.4575,21.7258333333333
"2021-07-01-07",23.9983333333333,23.2041666666667,21.635
"2021-07-01-08",23.7316666666667,22.9966666666667,21.7458333333333
"2021-07-01-09",23.4416666666667,22.8583333333333,22.1766666666667
"2021-07-01-10",23.2691666666667,22.8233333333333,22.7408333333333
"2021-07-01-11",23.21,22.8966666666667,23.505
"2021-07-01-12",23.2241666666667,23.0966666666667,24.02
"2021-07-01-13",23.3058333333333,23.3091666666667,24.335
"2021-07-01-14",23.4858333333333,23.5241666666667,25.0075
"2021-07-01-15",23.7425,23.8433333333333,25.6091666666667
"2021-07-01-16",24.0658333333333,24.2125,26.2866666666667
"2021-07-01-17",24.4041666666667,24.6341666666667,26.845
"2021-07-01-18",24.7075,25.0591666666667,27.1075
"2021-07-01-19",24.9791666666667,25.4241666666667,27.21
"2021-07-01-20",25.2166666666667,25.6716666666667,26.73
"2021-07-01-21",25.43,25.7725,26.1425
"2021-07-01-22",25.5716666666667,25.7275,25.435
"2021-07-01-23",25.6375,25.5883333333333,24.775
"2021-07-02-00",25.6275,25.3758333333333,24.2658333333333
"2021-07-02-01",25.555,25.1433333333333,23.7625
"2021-07-02-02",25.4308333333333,24.8766666666667,23.2791666666667
"2021-07-02-03",25.2466666666667,24.5983333333333,22.8391666666667
"2021-07-02-04",25.045,24.3083333333333,22.3983333333333
"2021-07-02-05",24.7983333333333,23.9983333333333,21.9541666666667
"2021-07-02-06",24.5425,23.6716666666667,21.55
"2021-07-02-07",24.2741666666667,23.3358333333333,21.3291666666667
"2021-07-02-08",24.0025,23.0683333333333,21.5225
"2021-07-02-09",23.7541666666667,22.9158333333333,22.1058333333333
"2021-07-02-10",23.57,22.9158333333333,22.7041666666667
"2021-07-02-11",23.4408333333333,22.9983333333333,23.3691666666667
"2021-07-02-12",23.4133333333333,23.1866666666667,24.0816666666667
"2021-07-02-13",23.4775,23.4316666666667,24.77
"2021-07-02-14",23.6066666666667,23.7383333333333,25.4716666666667
"2021-07-02-15",23.8108333333333,24.1016666666667,26.1541666666667
"2021-07-02-16",24.1108333333333,24.4975,26.8283333333333
"2021-07-02-17",24.455,24.9341666666667,27.4558333333333
"2021-07-02-18",24.8133333333333,25.3791666666667,27.7391666666667
"2021-07-02-19",25.1866666666667,25.78,28.3225
"2021-07-02-20",25.5316666666667,26.2258333333333,28.8558333333333
"2021-07-02-21",25.855,26.6125,28.2416666666667
"2021-07-02-22",26.1408333333333,26.7525,27.2775
"2021-07-02-23",26.3575,26.6941666666667,26.6275
"2021-07-03-00",26.4641666666667,26.5683333333333,26.0975
"2021-07-03-01",26.4891666666667,26.4091666666667,25.6516666666667
"2021-07-03-02",26.4433333333333,26.22,25.2566666666667
"2021-07-03-03",26.3625,26.0225,24.9091666666667
"2021-07-03-04",26.2341666666667,25.8075,24.5733333333333
"2021-07-03-05",26.085,25.6058333333333,24.32
"2021-07-03-06",25.925,25.3775,24.0908333333333
"2021-07-03-07",25.7541666666667,25.1875,23.915
"2021-07-03-08",25.5741666666667,25.0041666666667,23.8258333333333
"2021-07-03-09",25.3991666666667,24.8458333333333,23.9925
"2021-07-03-10",25.2483333333333,24.7491666666667,23.9733333333333
"2021-07-03-11",25.1166666666667,24.6591666666667,24.0175
"2021-07-03-12",25.0116666666667,24.6166666666667,24.7025
"2021-07-03-13",24.9725,24.7141666666667,25.1183333333333
"2021-07-03-14",24.9433333333333,24.8366666666667,25.295
"2021-07-03-15",24.9675,24.925,24.9525
"2021-07-03-16",24.985,24.8933333333333,24.3483333333333
"2021-07-03-17",24.9725,24.7483333333333,23.8383333333333
"2021-07-03-18",24.9466666666667,24.5683333333333,23.8591666666667
"2021-07-03-19",24.9366666666667,24.5133333333333,24.9658333333333
"2021-07-03-20",24.91,24.7108333333333,25.7525
"2021-07-03-21",24.9,24.9441666666667,25.315
"2021-07-03-22",24.9233333333333,24.9516666666667,24.4183333333333
"2021-07-03-23",24.9241666666667,24.7641666666667,23.7583333333333
"2021-07-04-00",24.8433333333333,24.5275,23.2333333333333
"2021-07-04-01",24.7208333333333,24.2658333333333,22.7775
"2021-07-04-02",24.5566666666667,23.9908333333333,22.3825
"2021-07-04-03",24.3533333333333,23.7075,22.0775
"2021-07-04-04",24.1383333333333,23.4466666666667,21.8133333333333
"2021-07-04-05",23.9141666666667,23.19,21.5516666666667
"2021-07-04-06",23.675,22.9391666666667,21.33
"2021-07-04-07",23.44,22.7091666666667,21.2075
"2021-07-04-08",23.2225,22.4933333333333,21.1866666666667
"2021-07-04-09",23.025,22.3358333333333,21.3816666666667
"2021-07-04-10",22.8458333333333,22.2508333333333,21.7391666666667
"2021-07-04-11",22.705,22.2325,21.7733333333333
"2021-07-04-12",22.6025,22.1825,21.6558333333333
"2021-07-04-13",22.52,22.1425,21.9141666666667
"2021-07-04-14",22.4525,22.14,21.9508333333333
"2021-07-04-15",22.42,22.135,22.1183333333333
"2021-07-04-16",22.41,22.1916666666667,22.7741666666667
"2021-07-04-17",22.435,22.3483333333333,23.14
"2021-07-04-18",22.505,22.5191666666667,23.2683333333333
"2021-07-04-19",22.615,22.6641666666667,23.7625
"2021-07-04-20",22.7258333333333,22.88,23.93
"2021-07-04-21",22.8191666666667,23.015,23.305
"2021-07-04-22",22.8975,22.9775,22.7325
"2021-07-04-23",22.9425,22.8525,22.2191666666667
"2021-07-05-00",22.9158333333333,22.6775,21.7508333333333
"2021-07-05-01",22.84,22.4766666666667,21.32
"2021-07-05-02",22.71,22.2375,20.9183333333333
"2021-07-05-03",22.5666666666667,22.0033333333333,20.6175
"2021-07-05-04",22.3891666666667,21.7758333333333,20.4425
"2021-07-05-05",22.205,21.5666666666667,20.2091666666667
"2021-07-05-06",22.0141666666667,21.3483333333333,19.9775
"2021-07-05-07",21.8266666666667,21.1391666666667,19.9525
"2021-07-05-08",21.64,20.995,20.2241666666667
"2021-07-05-09",21.5133333333333,20.9433333333333,20.6458333333333
"2021-07-05-10",21.41,20.9691666666667,20.845
"2021-07-05-11",21.3766666666667,21.0116666666667,21.4433333333333
"2021-07-05-12",21.3866666666667,21.1816666666667,22.2325
"2021-07-05-13",21.4625,21.4691666666667,23.0975
"2021-07-05-14",21.6216666666667,21.8316666666667,23.8933333333333
"2021-07-05-15",21.87,22.2408333333333,24.6358333333333
"2021-07-05-16",22.215,22.6941666666667,25.4625
"2021-07-05-17",22.6316666666667,23.2033333333333,26.27
"2021-07-05-18",23.0908333333333,23.7658333333333,27.0408333333333
"2021-07-05-19",23.5808333333333,24.3641666666667,28.2891666666667
"2021-07-05-20",24.0425,25.0658333333333,29.0083333333333
"2021-07-05-21",24.4808333333333,25.6675,28.35
"2021-07-05-22",24.905,25.9383333333333,27.1716666666667
"2021-07-05-23",25.255,25.9341666666667,26.315
"2021-07-06-00",25.4716666666667,25.8283333333333,25.6366666666667
"2021-07-06-01",25.5658333333333,25.6608333333333,25.07
"2021-07-06-02",25.5691666666667,25.465,24.5508333333333
"2021-07-06-03",25.5,25.2408333333333,24.0833333333333
"2021-07-06-04",25.3941666666667,25.0083333333333,23.72
"2021-07-06-05",25.2516666666667,24.7675,23.3725
"2021-07-06-06",25.075,24.5216666666667,23.1216666666667
"2021-07-06-07",24.8883333333333,24.3083333333333,23.15
"2021-07-06-08",24.7308333333333,24.1541666666667,23.4483333333333
"2021-07-06-09",24.6025,24.1175,24.1708333333333
"2021-07-06-10",24.545,24.235,24.8191666666667
"2021-07-06-11",24.5808333333333,24.4241666666667,25.5475
"2021-07-06-12",24.6758333333333,24.7216666666667,26.3875
"2021-07-06-13",24.8125,25.0841666666667,26.8841666666667
"2021-07-06-14",25.07,25.4208333333333,27.45
"2021-07-06-15",25.4133333333333,25.7791666666667,27.8566666666667
"2021-07-06-16",25.6891666666667,26.1341666666667,27.8541666666667
"2021-07-06-17",25.9191666666667,26.3808333333333,27.3858333333333
"2021-07-06-18",26.1066666666667,26.4508333333333,26.6241666666667
"2021-07-06-19",26.215,26.3641666666667,25.8833333333333
"2021-07-06-20",26.26,26.1825,25.2375
"2021-07-06-21",26.2183333333333,25.9458333333333,24.6691666666667
"2021-07-06-22",26.1116666666667,25.6833333333333,24.2741666666667
"2021-07-06-23",25.9533333333333,25.4216666666667,23.9091666666667
"2021-07-07-00",25.7666666666667,25.17,23.5975
"2021-07-07-01",25.5541666666667,24.9108333333333,23.3016666666667
"2021-07-07-02",25.3358333333333,24.6633333333333,23.0425
"2021-07-07-03",25.1116666666667,24.4108333333333,22.8358333333333
"2021-07-07-04",24.88,24.1816666666667,22.6558333333333
"2021-07-07-05",24.6608333333333,23.9533333333333,22.4725
"2021-07-07-06",24.4441666666667,23.7358333333333,22.3058333333333
"2021-07-07-07",24.2341666666667,23.5391666666667,22.1791666666667
"2021-07-07-08",24.0541666666667,23.3366666666667,22.11
"2021-07-07-09",23.9283333333333,23.2075,22.2258333333333
"2021-07-07-10",23.8183333333333,23.125,22.695
"2021-07-07-11",23.7233333333333,23.1716666666667,23.3383333333333
"2021-07-07-12",23.6825,23.3175,23.9758333333333
"2021-07-07-13",23.7225,23.5475,24.6758333333333
"2021-07-07-14",23.8341666666667,23.8358333333333,25.4425
"2021-07-07-15",24.0233333333333,24.1891666666667,26.1816666666667
"2021-07-07-16",24.2416666666667,24.58,26.3408333333333
"2021-07-07-17",24.4633333333333,24.8625,26.015
"2021-07-07-18",24.6833333333333,25.0058333333333,25.6433333333333
"2021-07-07-19",24.8508333333333,25.0241666666667,25.2875
"2021-07-07-20",24.9691666666667,25.01,25.025
"2021-07-07-21",25.0166666666667,24.9741666666667,24.64
"2021-07-07-22",25.0233333333333,24.8566666666667,24.1741666666667
"2021-07-07-23",24.9925,24.7175,23.8891666666667
"2021-07-08-00",24.9191666666667,24.5591666666667,23.635
"2021-07-08-01",24.82,24.3808333333333,23.3333333333333
"2021-07-08-02",24.6833333333333,24.2158333333333,23.12
"2021-07-08-03",24.5533333333333,24.0375,22.9675
"2021-07-08-04",24.3966666666667,23.8725,22.5591666666667
"2021-07-08-05",24.2291666666667,23.6325,22.1175
"2021-07-08-06",24.0575,23.3841666666667,21.7741666666667
"2021-07-08-07",23.8425,23.1275,21.6266666666667
"2021-07-08-08",23.5933333333333,22.925,21.6291666666667
"2021-07-08-09",23.3483333333333,22.7516666666667,21.745
"2021-07-08-10",23.165,22.6291666666667,21.8083333333333
"2021-07-08-11",23.0391666666667,22.54,22.0066666666667
"2021-07-08-12",22.9683333333333,22.49,22.02
"2021-07-08-13",22.875,22.4566666666667,22.1366666666667
"2021-07-08-14",22.8475,22.455,22.5133333333333
"2021-07-08-15",22.855,22.5225,22.74
"2021-07-08-16",22.9016666666667,22.6175,23.0925
"2021-07-08-17",22.9258333333333,22.7608333333333,23.0508333333333
"2021-07-08-18",22.9625,22.8308333333333,23.1775
"2021-07-08-19",23.015,22.9191666666667,23.5116666666667
"2021-07-08-20",23.0325,23.0125,22.9658333333333
"2021-07-08-21",23.055,22.9541666666667,22.4516666666667
"2021-07-08-22",23.0483333333333,22.8083333333333,22.0183333333333
"2021-07-08-23",22.9858333333333,22.6375,21.6108333333333
"2021-07-09-00",22.8741666666667,22.4316666666667,21.2058333333333
"2021-07-09-01",22.7375,22.2075,20.8383333333333
"2021-07-09-02",22.575,21.9583333333333,20.5025
"2021-07-09-03",22.3916666666667,21.7191666666667,20.1566666666667
"2021-07-09-04",22.1933333333333,21.4741666666667,19.8816666666667
"2021-07-09-05",21.9741666666667,21.21,19.6858333333333
"2021-07-09-06",21.7525,20.9933333333333,19.5141666666667
"2021-07-09-07",21.5383333333333,20.7866666666667,19.4825
"2021-07-09-08",21.36,20.605,19.5058333333333
"2021-07-09-09",21.2525,20.5008333333333,19.905
"2021-07-09-10",21.1675,20.5091666666667,20.57
"2021-07-09-11",21.1516666666667,20.6583333333333,21.2391666666667
"2021-07-09-12",21.1825,20.8908333333333,21.9816666666667
"2021-07-09-13",21.2491666666667,21.1975,22.885
"2021-07-09-14",21.3925,21.5475,23.6191666666667
"2021-07-09-15",21.6125,21.9666666666667,24.3333333333333
"2021-07-09-16",21.93,22.4058333333333,24.9341666666667
"2021-07-09-17",22.3008333333333,22.86,25.5541666666667
"2021-07-09-18",22.6383333333333,23.3075,25.4991666666667
"2021-07-09-19",23.0316666666667,23.6416666666667,26.1525
"2021-07-09-20",23.3641666666667,24.0541666666667,26.5708333333333
"2021-07-09-21",23.66,24.415,25.9858333333333
"2021-07-09-22",23.9225,24.5233333333333,24.9283333333333
"2021-07-09-23",24.1041666666667,24.4283333333333,24.0991666666667
"2021-07-10-00",24.1841666666667,24.2308333333333,23.4658333333333
"2021-07-10-01",24.16,23.9933333333333,22.8825
"2021-07-10-02",24.0741666666667,23.7391666666667,22.3541666666667
"2021-07-10-03",23.9375,23.4483333333333,21.8775
"2021-07-10-04",23.7516666666667,23.1558333333333,21.4825
"2021-07-10-05",23.535,22.8666666666667,21.0808333333333
"2021-07-10-06",23.295,22.5491666666667,20.7125
"2021-07-10-07",23.06,22.2558333333333,20.5
"2021-07-10-08",22.8066666666667,22.0008333333333,20.6358333333333
"2021-07-10-09",22.6008333333333,21.8516666666667,21.1758333333333
"2021-07-10-10",22.4191666666667,21.8475,21.7816666666667
"2021-07-10-11",22.3175,21.9458333333333,22.4808333333333
"2021-07-10-12",22.31,22.1408333333333,23.2808333333333
"2021-07-10-13",22.3833333333333,22.4291666666667,24.075
"2021-07-10-14",22.5325,22.7733333333333,24.8408333333333
"2021-07-10-15",22.755,23.1841666666667,25.5783333333333
"2021-07-10-16",23.0883333333333,23.6175,26.3316666666667
"2021-07-10-17",23.4783333333333,24.1208333333333,27.1733333333333
"2021-07-10-18",23.8408333333333,24.63,27.1825
"2021-07-10-19",24.1991666666667,24.985,26.7883333333333
"2021-07-10-20",24.5366666666667,25.1966666666667,26.74
"2021-07-10-21",24.8041666666667,25.3416666666667,26.045
"2021-07-10-22",24.99,25.3258333333333,25.27
"2021-07-10-23",25.11,25.2075,24.6916666666667
"2021-07-11-00",25.1375,25.025,24.1933333333333
"2021-07-11-01",25.095,24.8141666666667,23.6633333333333
"2021-07-11-02",24.9925,24.5758333333333,23.2591666666667
"2021-07-11-03",24.8491666666667,24.3366666666667,22.8941666666667
"2021-07-11-04",24.68,24.085,22.6
"2021-07-11-05",24.4833333333333,23.845,22.3283333333333
"2021-07-11-06",24.2816666666667,23.5941666666667,22.08
"2021-07-11-07",24.0633333333333,23.3791666666667,21.9725
"2021-07-11-08",23.8675,23.1808333333333,22.0458333333333
"2021-07-11-09",23.6866666666667,23.0575,22.425
"2021-07-11-10",23.5441666666667,23.045,22.9325
"2021-07-11-11",23.46,23.1225,23.5633333333333
"2021-07-11-12",23.4433333333333,23.2825,24.2383333333333
"2021-07-11-13",23.5033333333333,23.52,24.7025
"2021-07-11-14",23.6275,23.7775,25.2641666666667
"2021-07-11-15",23.8141666666667,24.0658333333333,25.7916666666667
"2021-07-11-16",24.065,24.385,26.345
"2021-07-11-17",24.385,24.7491666666667,26.9325
"2021-07-11-18",24.7383333333333,25.1633333333333,27.5175
"2021-07-11-19",25.1033333333333,25.6108333333333,28.5508333333333
"2021-07-11-20",25.4358333333333,26.1291666666667,28.8816666666667
"2021-07-11-21",25.7283333333333,26.5408333333333,28.1533333333333
"2021-07-11-22",26.015,26.655,27.0941666666667
"2021-07-11-23",26.2166666666667,26.565,26.2641666666667
"2021-07-12-00",26.315,26.38,25.6075
"2021-07-12-01",26.3175,26.1475,25.0333333333333
"2021-07-12-02",26.2341666666667,25.9016666666667,24.5375
"2021-07-12-03",26.1008333333333,25.625,24.23
"2021-07-12-04",25.9208333333333,25.385,23.97
"2021-07-12-05",25.7266666666667,25.1516666666667,23.7125
"2021-07-12-06",25.5375,24.9166666666667,23.395
"2021-07-12-07",25.3308333333333,24.6766666666667,23.2675
"2021-07-12-08",25.1325,24.4858333333333,23.6083333333333
"2021-07-12-09",24.9241666666667,24.43,24.1358333333333
"2021-07-12-10",24.815,24.455,24.4691666666667
"2021-07-12-11",24.7966666666667,24.5366666666667,25.1625
"2021-07-12-12",24.825,24.7341666666667,25.8508333333333
"2021-07-12-13",24.9083333333333,24.9808333333333,26.5216666666667
"2021-07-12-14",25.1116666666667,25.3175,27.3925
"2021-07-12-15",25.3975,25.7466666666667,27.9808333333333
"2021-07-12-16",25.6958333333333,26.1458333333333,28.1425
"2021-07-12-17",25.975,26.4791666666667,28.3041666666667
"2021-07-12-18",26.2391666666667,26.7508333333333,28.41
"2021-07-12-19",26.4675,26.985,28.1441666666667
"2021-07-12-20",26.6841666666667,27.0916666666667,27.6733333333333
"2021-07-12-21",26.8208333333333,27.0875,26.9725
"2021-07-12-22",26.8875,26.9575,26.3283333333333
"2021-07-12-23",26.885,26.7466666666667,25.4525
"2021-07-13-00",26.8058333333333,26.4366666666667,24.565
"2021-07-13-01",26.6391666666667,26.0583333333333,23.925
"2021-07-13-02",26.3991666666667,25.6583333333333,23.24
"2021-07-13-03",26.1158333333333,25.235,22.675
"2021-07-13-04",25.7841666666667,24.8091666666667,22.2158333333333
"2021-07-13-05",25.4266666666667,24.3958333333333,21.8275
"2021-07-13-06",25.0733333333333,24.0091666666667,21.59
"2021-07-13-07",24.725,23.6625,21.4008333333333
"2021-07-13-08",24.2716666666667,23.345,21.3241666666667
"2021-07-13-09",23.8966666666667,23.0633333333333,21.3108333333333
"2021-07-13-10",23.7133333333333,22.8291666666667,21.4225
"2021-07-13-11",23.5125,22.6666666666667,21.5458333333333
"2021-07-13-12",23.3425,22.585,21.85
"2021-07-13-13",23.0975,22.5558333333333,22.2075
"2021-07-13-14",23.0016666666667,22.5825,22.4108333333333
"2021-07-13-15",22.9766666666667,22.5775,21.9925
"2021-07-13-16",22.9633333333333,22.505,22.0491666666667
"2021-07-13-17",22.9116666666667,22.4633333333333,22.0908333333333
"2021-07-13-18",22.8491666666667,22.4358333333333,21.8758333333333
"2021-07-13-19",22.7916666666667,22.37,22.1025
"2021-07-13-20",22.7258333333333,22.3633333333333,22.0125
"2021-07-13-21",22.6508333333333,22.3108333333333,21.5608333333333
"2021-07-13-22",22.57,22.1641666666667,21.165
"2021-07-13-23",22.4675,21.9775,20.775
"2021-07-14-00",22.3366666666667,21.7616666666667,20.35
"2021-07-14-01",22.175,21.5175,20.0641666666667
"2021-07-14-02",21.9716666666667,21.28,19.815
"2021-07-14-03",21.7866666666667,21.0541666666667,19.5466666666667
"2021-07-14-04",21.5875,20.8233333333333,19.3508333333333
"2021-07-14-05",21.3791666666667,20.6066666666667,19.1625
"2021-07-14-06",21.1708333333333,20.39,18.9775
"2021-07-14-07",20.9825,20.2008333333333,18.8266666666667
"2021-07-14-08",20.8116666666667,20.0125,18.9366666666667
"2021-07-14-09",20.6683333333333,19.9225,19.3141666666667
"2021-07-14-10",20.5391666666667,19.9175,19.7216666666667
"2021-07-14-11",20.4675,19.9608333333333,19.9258333333333
"2021-07-14-12",20.44,20.0241666666667,19.915
"2021-07-14-13",20.44,20.0466666666667,20.1258333333333
"2021-07-14-14",20.435,20.1225,20.3591666666667
"2021-07-14-15",20.445,20.19,20.2833333333333
"2021-07-14-16",20.475,20.21,20.1058333333333
"2021-07-14-17",20.4883333333333,20.19,20.0591666666667
"2021-07-14-18",20.4875,20.1825,19.9316666666667
"2021-07-14-19",20.4883333333333,20.1458333333333,19.7691666666667
"2021-07-14-20",20.4775,20.0825,19.6716666666667
"2021-07-14-21",20.4425,20.0191666666667,19.4708333333333
"2021-07-14-22",20.395,19.9358333333333,19.2758333333333
"2021-07-14-23",20.3491666666667,19.8258333333333,19.085
"2021-07-15-00",20.2866666666667,19.7166666666667,18.96
"2021-07-15-01",20.2116666666667,19.6233333333333,18.875
"2021-07-15-02",20.1391666666667,19.5216666666667,18.7858333333333
"2021-07-15-03",20.07,19.4266666666667,18.6791666666667
"2021-07-15-04",19.9966666666667,19.3525,18.5633333333333
"2021-07-15-05",19.9366666666667,19.2533333333333,18.435
"2021-07-15-06",19.8725,19.1683333333333,18.3591666666667
"2021-07-15-07",19.815,19.0908333333333,18.2958333333333
"2021-07-15-08",19.7783333333333,19.0108333333333,18.27
"2021-07-15-09",19.8616666666667,18.9766666666667,18.2875
"2021-07-15-10",19.92,18.965,18.4883333333333
"2021-07-15-11",20.0366666666667,19.0375,18.9633333333333
"2021-07-15-12",20.125,19.1841666666667,19.3866666666667
"2021-07-15-13",20.2241666666667,19.4058333333333,19.7875
"2021-07-15-14",20.3741666666667,19.615,20.0391666666667
"2021-07-15-15",20.5533333333333,19.8583333333333,20.4483333333333
"2021-07-15-16",20.7341666666667,20.1033333333333,20.6891666666667
"2021-07-15-17",20.8008333333333,20.325,20.9091666666667
"2021-07-15-18",20.8441666666667,20.5258333333333,21.0841666666667
"2021-07-15-19",20.895,20.6683333333333,20.9983333333333
"2021-07-15-20",20.9441666666667,20.7375,20.7716666666667
"2021-07-15-21",20.9875,20.74,20.5408333333333
"2021-07-15-22",21.0025,20.6983333333333,20.3533333333333
"2021-07-15-23",20.995,20.6375,20.1808333333333
"2021-07-16-00",20.9533333333333,20.5658333333333,20.0391666666667
"2021-07-16-01",20.9125,20.4875,19.9075
"2021-07-16-02",20.8475,20.3983333333333,19.7916666666667
"2021-07-16-03",20.7925,20.3091666666667,19.685
"2021-07-16-04",20.7275,20.2183333333333,19.5691666666667
"2021-07-16-05",20.6483333333333,20.1325,19.4591666666667
"2021-07-16-06",20.5741666666667,20.0308333333333,19.37
"2021-07-16-07",20.5025,19.9566666666667,19.32
"2021-07-16-08",20.455,19.8916666666667,19.42
"2021-07-16-09",20.5066666666667,19.8791666666667,19.7716666666667
"2021-07-16-10",20.595,19.95,19.9441666666667
"2021-07-16-11",20.7458333333333,20.0566666666667,20.1316666666667
"2021-07-16-12",20.88,20.1983333333333,20.6258333333333
"2021-07-16-13",20.8875,20.4075,21.2083333333333
"2021-07-16-14",20.9333333333333,20.6725,21.8933333333333
"2021-07-16-15",21.0475,20.98,22.465
"2021-07-16-16",21.205,21.2941666666667,22.8075
"2021-07-16-17",21.3783333333333,21.5808333333333,22.8616666666667
"2021-07-16-18",21.5691666666667,21.7775,22.8675
"2021-07-16-19",21.7325,21.935,22.7533333333333
"2021-07-16-20",21.8766666666667,22.0308333333333,22.5116666666667
"2021-07-16-21",21.9775,22.0575,22.2491666666667
"2021-07-16-22",22.0483333333333,22.0308333333333,21.935
"2021-07-16-23",22.08,21.9633333333333,21.58
"2021-07-17-00",22.0708333333333,21.8541666666667,21.1891666666667
"2021-07-17-01",22.0275,21.6941666666667,20.8116666666667
"2021-07-17-02",21.9466666666667,21.5175,20.4966666666667
"2021-07-17-03",21.82,21.325,20.1725
"2021-07-17-04",21.6825,21.1216666666667,19.9258333333333
"2021-07-17-05",21.525,20.925,19.7575
"2021-07-17-06",21.3625,20.7441666666667,19.6508333333333
"2021-07-17-07",21.2091666666667,20.5858333333333,19.6366666666667
"2021-07-17-08",21.0766666666667,20.4825,19.9058333333333
"2021-07-17-09",20.97,20.4475,20.3341666666667
"2021-07-17-10",20.91,20.5133333333333,20.9491666666667
"2021-07-17-11",20.915,20.6716666666667,21.5766666666667
"2021-07-17-12",20.9816666666667,20.9075,22.2808333333333
"2021-07-17-13",21.0966666666667,21.2141666666667,23.0425
"2021-07-17-14",21.2891666666667,21.59,23.7608333333333
"2021-07-17-15",21.54,21.9808333333333,24.2033333333333
"2021-07-17-16",21.8466666666667,22.3666666666667,24.6216666666667
"2021-07-17-17",22.15,22.7266666666667,24.6966666666667
"2021-07-17-18",22.4908333333333,23.0158333333333,25.0033333333333
"2021-07-17-19",22.7583333333333,23.3275,25.1841666666667
"2021-07-17-20",22.995,23.5533333333333,24.7191666666667
"2021-07-17-21",23.2125,23.645,24.2775
"2021-07-17-22",23.3691666666667,23.6466666666667,23.8991666666667
"2021-07-17-23",23.4583333333333,23.5991666666667,23.6425
"2021-07-18-00",23.5075,23.5341666666667,23.3716666666667
"2021-07-18-01",23.5141666666667,23.4541666666667,23.0933333333333
"2021-07-18-02",23.4958333333333,23.345,22.9308333333333
"2021-07-18-03",23.4408333333333,23.2508333333333,22.8191666666667
"2021-07-18-04",23.3791666666667,23.1575,22.7033333333333
"2021-07-18-05",23.3183333333333,23.0666666666667,22.6
"2021-07-18-06",23.2425,22.98,22.52
"2021-07-18-07",23.165,22.8966666666667,22.4625
"2021-07-18-08",23.0933333333333,22.8183333333333,22.4533333333333
"2021-07-18-09",23.03,22.7708333333333,22.5325
"2021-07-18-10",22.99,22.75,22.8491666666667
"2021-07-18-11",22.9666666666667,22.8133333333333,23.4183333333333
"2021-07-18-12",23.0033333333333,22.9558333333333,24.0525
"2021-07-18-13",23.1041666666667,23.215,24.9491666666667
"2021-07-18-14",23.245,23.5741666666667,25.6916666666667
"2021-07-18-15",23.485,23.9616666666667,26.3483333333333
"2021-07-18-16",23.7891666666667,24.39,27.0316666666667
"2021-07-18-17",24.1475,24.8425,27.62
"2021-07-18-18",24.5475,25.3033333333333,28.1341666666667
"2021-07-18-19",24.9333333333333,25.7558333333333,28.5383333333333
"2021-07-18-20",25.3,26.1775,28.5025
"2021-07-18-21",25.6083333333333,26.4441666666667,27.905
"2021-07-18-22",25.8766666666667,26.5433333333333,27.1275
"2021-07-18-23",26.0708333333333,26.4708333333333,26.4533333333333
"2021-07-19-00",26.1633333333333,26.335,25.8575
"2021-07-19-01",26.1866666666667,26.1541666666667,25.3666666666667
"2021-07-19-02",26.1266666666667,25.9508333333333,24.9516666666667
"2021-07-19-03",26.04,25.7275,24.5616666666667
"2021-07-19-04",25.8933333333333,25.4866666666667,24.1558333333333
"2021-07-19-05",25.7258333333333,25.235,23.8091666666667
"2021-07-19-06",25.5516666666667,24.9875,23.49
"2021-07-19-07",25.3391666666667,24.725,23.305
