"Time","Temperature_Interieur_Sud.mean","Temperature_Interieur_Nord.mean","Temperature_E4000.mean","Temperature_ressentie_E4000.mean","Station_Meteo_Text","Mur_Temp_1_1.mean"
"2019-04-08-01",20.8775833333333,19.9306666666667,23.8016666666667,23.8016666666667,8.35,18.4178333333333
"2019-04-08-02",20.76,19.9365,23.805,23.805,8.28833333333333,18.32875
"2019-04-08-03",20.66775,19.9611666666667,23.868,23.868,8.20166666666667,18.2445
"2019-04-08-04",20.5896666666667,19.9671666666667,23.9,23.9,8.06666666666667,18.1609166666667
"2019-04-08-05",20.5453333333333,19.9635,23.9235,23.9230833333333,7.69833333333333,18.08425
"2019-04-08-06",20.5446666666667,19.9866666666667,23.9994166666667,23.9994166666667,7.48833333333333,18.0165833333333
"2019-04-08-07",20.5393333333333,20.0166666666667,24.0616666666667,24.0616666666667,7.98666666666667,17.9556666666667
"2019-04-08-08",20.5546666666667,20.0616666666667,24.1325,24.1333333333333,8.615,17.9111666666667
"2019-04-08-09",20.6013333333333,20.0666666666667,24.165,24.165,9.245,17.9365
"2019-04-08-10",20.79775,20.1546666666667,24.355,24.355,10.6083333333333,17.9623333333333
"2019-04-08-11",20.9143333333333,20.2263333333333,24.4233333333333,24.4233333333333,12.85,18.0218333333333
"2019-04-08-12",20.902,20.1211666666667,24.3483333333333,24.3483333333333,14.2432432432432,18.0726666666667
"2019-04-08-13",20.7723333333333,19.8796666666667,24.1633333333333,24.1633333333333,14.4984848484848,18.0809166666667
"2019-04-08-14",20.8293333333333,19.8021666666667,24.1333333333333,24.1333333333333,15.2492537313433,18.1516666666667
"2019-04-08-15",20.932,19.8056666666667,24.1266666666667,24.1266666666667,15.5734375,18.3036666666667
"2019-04-08-16",21.0736666666667,19.8118333333333,24.15,24.15,16.2353846153846,18.495
"2019-04-08-17",21.2213333333333,19.7895,24.105,24.105,16.763768115942,18.6525
"2019-04-08-18",21.4475,19.8973333333333,24.1916666666667,24.1916666666667,15.572131147541,18.8055833333333
"2019-04-08-19",21.6595,20.0141666666667,24.2,24.2,14.1416666666667,18.9375833333333
"2019-04-08-20",21.8646666666667,20.1428333333333,24.2116666666667,24.2116666666667,11.89,19.0700833333333
"2019-04-08-21",22.0201666666667,20.2635,24.3016666666667,24.3016666666667,9.87,19.1675
"2019-04-08-22",22.0903333333333,20.33,24.2933333333333,24.2933333333333,8.79333333333333,19.2088333333333
"2019-04-08-23",22.109,20.3548333333333,24.285,24.285,7.725,19.1883333333333
"2019-04-09-00",22.0783333333333,20.3403333333333,24.26,24.26,6.87,19.1143333333333
"2019-04-09-01",22.0276666666667,20.3061666666667,24.295,24.295,6.345,19.0151666666667
"2019-04-09-02",21.936,20.241,24.2966666666667,24.2966666666667,5.58666666666667,18.88875
"2019-04-09-03",21.8150833333333,20.1495,24.2916666666667,24.2916666666667,5.07833333333333,18.7383333333333
"2019-04-09-04",21.68625,20.0700833333333,24.3,24.3,4.89666666666667,18.5815833333333
"2019-04-09-05",21.5643333333333,20.0013333333333,24.3066666666667,24.3066666666667,4.63166666666667,18.4199166666667
"2019-04-09-06",21.4653333333333,19.9735,24.3816666666667,24.3816666666667,4.07833333333333,18.26175
"2019-04-09-07",21.3646666666667,19.9648333333333,24.4483333333333,24.4483333333333,4.09,18.1014166666667
"2019-04-09-08",21.2576666666667,19.9275833333333,24.4633333333333,24.4633333333333,6.06,17.9440833333333
"2019-04-09-09",21.211,19.9145,24.5133333333333,24.5133333333333,11.0566666666667,17.8405
"2019-04-09-10",21.1513333333333,19.8105,24.5216666666667,24.5216666666667,14.777027027027,17.7695833333333
"2019-04-09-11",21.1653333333333,19.6625,24.535,24.535,17.480487804878,17.72825
"2019-04-09-12",21.318,19.5961666666667,24.6333333333333,24.6333333333333,17.984375,17.74075
"2019-04-09-13",21.3796666666667,19.4608333333333,24.505,24.505,19.4847058823529,17.76925
"2019-04-09-14",21.6779166666667,19.4846666666667,24.5308333333333,24.5308333333333,19.8428571428571,17.9005
"2019-04-09-15",22.0466666666667,19.5846666666667,24.605,24.605,21.3388888888889,18.12275
"2019-04-09-16",22.4930833333333,19.7351666666667,24.665,24.665,21.04125,18.4145
"2019-04-09-17",22.7483333333333,19.8479166666667,24.565,24.565,18.6903225806452,18.6861666666667
"2019-04-09-18",22.8866666666667,19.9369166666667,24.4116666666667,24.4116666666667,17.4166666666667,18.89875
"2019-04-09-19",22.9816666666667,20.08125,24.325,24.325,14.985,19.1225833333333
"2019-04-09-20",23.0425833333333,20.2103333333333,24.2716666666667,24.2716666666667,13.335,19.2958333333333
"2019-04-09-21",23.0193333333333,20.304,24.2033333333333,24.2033333333333,12.18,19.4096666666667
"2019-04-09-22",23.0136666666667,20.3546666666667,24.1983333333333,24.1983333333333,10.64,19.45775
"2019-04-09-23",22.9476666666667,20.3568333333333,24.11,24.11,10.2016666666667,19.4423333333333
"2019-04-10-00",22.8628333333333,20.3476666666667,24.1016666666667,24.1016666666667,9.96666666666667,19.38175
"2019-04-10-01",22.7283333333333,20.314,24.1033333333333,24.1033333333333,9.675,19.2934166666667
"2019-04-10-02",22.5673333333333,20.2805,24.105,24.105,9.63166666666667,19.1905
"2019-04-10-03",22.422,20.2495,24.1366666666667,24.1366666666667,9.05666666666667,19.087
"2019-04-10-04",22.3083333333333,20.2243333333333,24.185,24.185,8.925,18.98225
"2019-04-10-05",22.2253333333333,20.2083333333333,24.2333333333333,24.2333333333333,9.04333333333333,18.8830833333333
"2019-04-10-06",22.155,20.1793333333333,24.29,24.29,8.97666666666667,18.7861666666667
"2019-04-10-07",22.0695833333333,20.1503333333333,24.3116666666667,24.3116666666667,9.11166666666667,18.6920833333333
"2019-04-10-08",22.1253333333333,20.16325,24.4116666666667,24.4116666666667,9.605,18.6354166666667
"2019-04-10-09",22.3814166666667,20.2745,24.69,24.69,10.6933333333333,18.64225
"2019-04-10-10",22.4766666666667,20.3036666666667,24.7916666666667,24.7916666666667,12.083606557377,18.6419166666667
"2019-04-10-11",22.5036666666667,20.2666666666667,24.7983333333333,24.7983333333333,13.1866666666667,18.6574166666667
"2019-04-10-12",22.3295833333333,20.1465833333333,24.6233333333333,24.6233333333333,14.747619047619,18.6445
"2019-04-10-13",21.76175,19.8635,24.2566666666667,24.2566666666667,16.743661971831,18.5843333333333
"2019-04-10-14",21.4994166666667,19.7453333333333,24.1483333333333,24.1483333333333,17.0307692307692,18.5729166666667
"2019-04-10-15",21.3543333333333,19.70725,24.0766666666667,24.0766666666667,18.0701492537313,18.6276666666667
"2019-04-10-16",21.2550833333333,19.7115,23.9683333333333,23.9683333333333,16.575,18.70175
"2019-04-10-17",21.312,19.7876666666667,23.9,23.9,14.7416666666667,18.8046666666667
"2019-04-10-18",21.3923333333333,19.932,23.9033333333333,23.9033333333333,14.2216666666667,18.9204166666667
"2019-04-10-19",21.4346666666667,20.0311666666667,23.8983333333333,23.8983333333333,12.945,19.0091666666667
"2019-04-10-20",21.4436666666667,20.1045,23.88,23.88,11.4566666666667,19.0598333333333
"2019-04-10-21",21.3883333333333,20.1503333333333,23.8116666666667,23.8116666666667,11.1733333333333,19.0708333333333
"2019-04-10-22",21.3024166666667,20.1801666666667,23.8016666666667,23.8016666666667,11.2083333333333,19.0349166666667
"2019-04-10-23",21.198,20.206,23.8016666666667,23.8016666666667,10.915,18.9759166666667
"2019-04-11-00",21.0930833333333,20.2178333333333,23.8066666666667,23.8066666666667,10.7433333333333,18.906
"2019-04-11-01",21.0043333333333,20.2213333333333,23.8516666666667,23.8516666666667,10.5,18.8306666666667
"2019-04-11-02",20.9454166666667,20.23625,23.89,23.89,10.5816666666667,18.7539166666667
"2019-04-11-03",20.9333333333333,20.28,23.945,23.945,10.0033333333333,18.6854166666667
"2019-04-11-04",20.8740833333333,20.2811666666667,23.9633333333333,23.9633333333333,9.09166666666667,18.6184166666667
"2019-04-11-05",20.8196666666667,20.2833333333333,23.9916666666667,23.9916666666667,8.63833333333333,18.5484166666667
"2019-04-11-06",20.7476666666667,20.2795,24,24,8.88333333333333,18.4674166666667
"2019-04-11-07",20.683,20.268,24.005,24.005,9.43,18.3865
"2019-04-11-08",20.6746666666667,20.2746666666667,24.0616666666667,24.0616666666667,9.99666666666667,18.3148333333333
"2019-04-11-09",20.9225,20.2813333333333,24.16,24.16,11.0333333333333,18.3044166666667
"2019-04-11-10",21.2639166666667,20.2603333333333,24.385,24.385,11.67,18.3430833333333
"2019-04-11-11",21.4003333333333,20.1435,24.525,24.525,12.155,18.3968333333333
"2019-04-11-12",21.4243333333333,20.0328333333333,24.4966666666667,24.4966666666667,12.3383333333333,18.3955833333333
"2019-04-11-13",21.494,20.011,24.475,24.475,13.1133333333333,18.4285833333333
"2019-04-11-14",21.6253333333333,20.0105,24.4633333333333,24.4633333333333,13.8683333333333,18.4935833333333
"2019-04-11-15",21.702,20.0415,24.5129166666667,24.5129166666667,13.6983333333333,18.5634166666667
"2019-04-11-16",21.7713333333333,20.0895,24.5683333333333,24.5683333333333,14.6716666666667,18.6661666666667
"2019-04-11-17",21.6726666666667,20.0533333333333,24.4116666666667,24.4116666666667,14.1,18.6748333333333
"2019-04-11-18",21.6596666666667,20.077,24.41,24.41,13.2016666666667,18.69775
"2019-04-11-19",21.6876666666667,20.1215,24.4283333333333,24.4283333333333,12.7033333333333,18.7390833333333
"2019-04-11-20",21.722,20.1728333333333,24.4966666666667,24.4966666666667,12.3216666666667,18.7845
"2019-04-11-21",21.7536666666667,20.206,24.5033333333333,24.5033333333333,12.405,18.8213333333333
"2019-04-11-22",21.7626666666667,20.2238333333333,24.51,24.51,12.4333333333333,18.8355833333333
"2019-04-11-23",21.7713333333333,20.2303333333333,24.5166666666667,24.5166666666667,12.4133333333333,18.8330833333333
"2019-04-12-00",21.7426666666667,20.2215,24.5,24.5,12.3533333333333,18.8201666666667
"2019-04-12-01",21.7333333333333,20.2081666666667,24.5066666666667,24.5066666666667,11.94,18.8000833333333
"2019-04-12-02",21.721,20.196,24.5433333333333,24.5433333333333,11.625,18.7766666666667
"2019-04-12-03",21.6786666666667,20.1731666666667,24.5033333333333,24.5033333333333,11.2166666666667,18.7449166666667
"2019-04-12-04",21.648,20.1465,24.505,24.505,10.9183333333333,18.7048333333333
"2019-04-12-05",21.609,20.1266666666667,24.5033333333333,24.5033333333333,10.5566666666667,18.6644166666667
"2019-04-12-06",21.5686666666667,20.1013333333333,24.505,24.505,10.255,18.6243333333333
"2019-04-12-07",21.536,20.0786666666667,24.5533333333333,24.5533333333333,9.90666666666667,18.5835
"2019-04-12-08",21.5576666666667,20.1446666666667,24.6416666666667,24.6416666666667,9.92833333333333,18.57375
"2019-04-12-09",21.7356666666667,20.2115,24.77,24.77,10.2983333333333,18.6096666666667
"2019-04-12-10",21.627,20.2711666666667,24.6666666666667,24.6666666666667,11.1566666666667,18.51125
"2019-04-12-11",21.62325,20.3685,24.8766666666667,24.8766666666667,11.5383333333333,18.5938333333333
"2019-04-12-12",21.4071666666667,20.27025,24.7066666666667,24.7066666666667,13.4478260869565,18.60825
"2019-04-12-13",21.11275,20.15,24.4033333333333,24.4033333333333,15.0028169014085,18.5758333333333
"2019-04-12-14",20.89225,20.1,24.18,24.18,16.4191176470588,18.5644166666667
"2019-04-12-15",20.8903333333333,20.1308333333333,24.1483333333333,24.1483333333333,18.6367816091954,18.63075
"2019-04-12-16",21.004,20.151,24.13,24.13,18.3924050632911,18.7656666666667
"2019-04-12-17",21.1023333333333,20.1603333333333,24.1016666666667,24.1016666666667,17.141935483871,18.8995833333333
"2019-04-12-18",21.239,20.218,24.1,24.1,15.9166666666667,19.042
"2019-04-12-19",21.37525,20.274,24.0333333333333,24.0333333333333,14.455,19.1703333333333
"2019-04-12-20",21.4623333333333,20.3276666666667,24,24,13.2583333333333,19.2574166666667
"2019-04-12-21",21.4983333333333,20.3965,23.9666666666667,23.9666666666667,12.165,19.3010833333333
"2019-04-12-22",21.4503333333333,20.4123333333333,23.9,23.9,10.2833333333333,19.2883333333333
"2019-04-12-23",21.3493333333333,20.3711666666667,23.8166666666667,23.8166666666667,8.915,19.2194166666667
"2019-04-13-00",21.223,20.3346666666667,23.8,23.8,7.96393442622951,19.1139166666667
"2019-04-13-01",21.1096666666667,20.32,23.8083333333333,23.8083333333333,7.18833333333333,18.98175
"2019-04-13-02",21.0274166666667,20.3088333333333,23.855,23.855,6.15833333333333,18.8380833333333
"2019-04-13-03",20.9253333333333,20.3168333333333,23.9166666666667,23.9166666666667,5.455,18.6833333333333
"2019-04-13-04",20.8293333333333,20.3085,23.99,23.99,4.93,18.5248333333333
"2019-04-13-05",20.7600833333333,20.2969166666667,24.0716666666667,24.0716666666667,5.08688524590164,18.361
"2019-04-13-06",20.7366666666667,20.3186666666667,24.1166666666667,24.1166666666667,5.97333333333333,18.20675
"2019-04-13-07",20.6823333333333,20.3345,24.2183333333333,24.2183333333333,5.79166666666667,18.0576666666667
"2019-04-13-08",20.6595,20.3723333333333,24.3033333333333,24.3033333333333,6.49333333333333,17.928
"2019-04-13-09",20.643,20.3771666666667,24.435,24.435,8.30333333333333,17.8195833333333
"2019-04-13-10",20.666,20.3843333333333,24.51,24.51,11.3521739130435,17.74425
"2019-04-13-11",20.6943333333333,20.3661666666667,24.5983333333333,24.5983333333333,12.8913043478261,17.7154166666667
"2019-04-13-12",20.6723333333333,20.288,24.5583333333333,24.5583333333333,13.5888888888889,17.72525
"2019-04-13-13",20.6356666666667,20.1741666666667,24.3483333333333,24.3483333333333,14.410447761194,17.7716666666667
"2019-04-13-14",20.6776666666667,20.06175,24.1516666666667,24.1516666666667,14.7166666666667,17.8501666666667
"2019-04-13-15",20.8425833333333,20.0203333333333,24.0833333333333,24.0833333333333,14.8734375,17.983
"2019-04-13-16",21.0449166666667,19.975,23.9166666666667,23.9166666666667,14.990625,18.1379166666667
"2019-04-13-17",21.3176666666667,19.9195,23.8816666666667,23.8816666666667,14.9796875,18.3061666666667
"2019-04-13-18",21.5343333333333,19.8875,23.86,23.86,14.4096774193548,18.4559166666667
"2019-04-13-19",21.64825,19.8748333333333,23.8,23.8,12.82,18.5588333333333
"2019-04-13-20",21.711,19.9378333333333,23.7466666666667,23.7466666666667,11.1,18.63575
"2019-04-13-21",21.697,19.9788333333333,23.7016666666667,23.7016666666667,10.2333333333333,18.677
"2019-04-13-22",21.6096666666667,19.9926666666667,23.6633333333333,23.6633333333333,9.36666666666667,18.6606666666667
"2019-04-13-23",21.4693333333333,19.9691666666667,23.605,23.605,8.41333333333333,18.5831666666667
"2019-04-14-00",21.319,19.967,23.6066666666667,23.6066666666667,6.17166666666667,18.4673333333333
"2019-04-14-01",21.20125,19.9796666666667,23.65,23.65,5.70833333333333,18.3384166666667
"2019-04-14-02",21.0670833333333,19.9906666666667,23.73,23.73,4.53666666666667,18.19575
"2019-04-14-03",20.9553333333333,19.9888333333333,23.7983333333333,23.7983333333333,4.04333333333333,18.0475833333333
"2019-04-14-04",20.87775,19.9606666666667,23.8583333333333,23.8583333333333,3.535,17.8899166666667
"2019-04-14-05",20.8043333333333,19.9495,23.925,23.925,2.90333333333333,17.7295833333333
"2019-04-14-06",20.724,19.9691666666667,24.0516666666667,24.0516666666667,3.11833333333333,17.5725833333333
"2019-04-14-07",20.703,20.0151666666667,24.115,24.115,3.41666666666667,17.43475
"2019-04-14-08",20.6756666666667,20.048,24.2016666666667,24.2016666666667,5.47333333333333,17.3181666666667
"2019-04-14-09",20.6455,20.0253333333333,24.275,24.275,8.50634920634921,17.2179166666667
"2019-04-14-10",20.6563333333333,20.0405,24.4116666666667,24.4116666666667,9.87647058823529,17.1589166666667
"2019-04-14-11",20.6574166666667,19.9885,24.5366666666667,24.5366666666667,10.5016129032258,17.1506666666667
"2019-04-14-12",20.6723333333333,19.9725,24.5316666666667,24.5316666666667,11.165625,17.1845833333333
"2019-04-14-13",20.6203333333333,19.892,24.2733333333333,24.2733333333333,12.0313432835821,17.2359166666667
"2019-04-14-14",20.6823333333333,19.851,24.12,24.12,12.8363636363636,17.3194166666667
"2019-04-14-15",20.7940833333333,19.8163333333333,24.04,24.04,14.3871428571429,17.4330833333333
"2019-04-14-16",20.9394166666667,19.79,23.9016666666667,23.9016666666667,15.8448717948718,17.568
"2019-04-14-17",21.191,19.797,23.9116666666667,23.9116666666667,17.1244444444444,17.7481666666667
"2019-04-14-18",21.4043333333333,19.6881666666667,23.9583333333333,23.9583333333333,15.9909090909091,17.9213333333333
"2019-04-14-19",21.544,19.641,23.845,23.845,12.0737704918033,18.0545833333333
"2019-04-14-20",21.63875,19.6798333333333,23.7666666666667,23.7666666666667,10.035,18.15875
"2019-04-14-21",21.6383333333333,19.7195,23.7,23.7,9.22666666666667,18.2295
"2019-04-14-22",21.552,19.7358333333333,23.6866666666667,23.6866666666667,8.76333333333333,18.23125
"2019-04-14-23",21.4006666666667,19.7373333333333,23.6083333333333,23.6083333333333,6.79,18.1670833333333
"2019-04-15-00",21.25825,19.7451666666667,23.6466666666667,23.6466666666667,5.81333333333333,18.0710833333333
"2019-04-15-01",21.1423333333333,19.7623333333333,23.7016666666667,23.7016666666667,5.19,17.956
"2019-04-15-02",21.0133333333333,19.766,23.7483333333333,23.7483333333333,3.95166666666667,17.8261666666667
"2019-04-15-03",20.9138333333333,19.7864166666667,23.8383333333333,23.8383333333333,3.15901639344262,17.69325
"2019-04-15-04",20.849,19.791,23.9016666666667,23.9016666666667,2.63666666666667,17.5510833333333
"2019-04-15-05",20.7736666666667,19.8151666666667,24.0016666666667,24.0016666666667,2.06666666666667,17.4148333333333
"2019-04-15-06",20.727,19.8620833333333,24.1,24.1,1.71166666666667,17.27875
"2019-04-15-07",20.7316666666667,19.9478333333333,24.1983333333333,24.1983333333333,2.23,17.16425
"2019-04-15-08",20.6656666666667,19.9453333333333,24.2266666666667,24.2266666666667,4.41,17.0516666666667
"2019-04-15-09",20.8983333333333,19.998,24.435,24.435,8.25409836065574,16.9719166666667
"2019-04-15-10",21.0594166666667,20.0191666666667,24.49,24.49,11.8547945205479,16.9476666666667
"2019-04-15-11",21.118,19.9828333333333,24.5929166666667,24.5929166666667,14.5417582417582,16.9685833333333
"2019-04-15-12",21.17825,19.8936666666667,24.6416666666667,24.6416666666667,17.0922222222222,17.0225
"2019-04-15-13",21.3275833333333,19.8111666666667,24.6666666666667,24.6666666666667,19.4474226804124,17.1225833333333
"2019-04-15-14",21.187,19.6720833333333,24.49,24.49,19.8340206185567,17.2313333333333
"2019-04-15-15",21.3381666666667,19.6666666666667,24.405,24.405,21.3663043478261,17.4059166666667
"2019-04-15-16",21.55925,19.5788333333333,24.2266666666667,24.2266666666667,20.7451219512195,17.63575
"2019-04-15-17",21.84075,19.5218333333333,24.1,24.1,19.5426229508197,17.88725
"2019-04-15-18",22.12,19.5836666666667,24.0983333333333,24.0983333333333,18.7216666666667,18.1536666666667
"2019-04-15-19",22.1773333333333,19.672,23.9633333333333,23.9633333333333,16.9733333333333,18.3798333333333
"2019-04-15-20",22.2329166666667,19.8215833333333,23.9016666666667,23.9016666666667,15.3566666666667,18.594
"2019-04-15-21",22.294,19.9473333333333,23.8483333333333,23.8483333333333,14.475,18.7645833333333
"2019-04-15-22",22.2926666666667,20.0495,23.8,23.8,13.4183333333333,18.87225
"2019-04-15-23",22.2183333333333,20.105,23.7733333333333,23.7733333333333,12.6616666666667,18.9215833333333
"2019-04-16-00",22.112,20.1105,23.6983333333333,23.6983333333333,12.0516666666667,18.918
"2019-04-16-01",22.02175,20.1348333333333,23.6833333333333,23.6833333333333,11.44,18.8764166666667
"2019-04-16-02",21.8896666666667,20.1378333333333,23.67,23.67,10.5716666666667,18.8185
"2019-04-16-03",21.7363333333333,20.118,23.6083333333333,23.6083333333333,10.4633333333333,18.73975
"2019-04-16-04",21.554,20.0923333333333,23.6,23.6,10.1766666666667,18.654
"2019-04-16-05",21.399,20.0876666666667,23.6383333333333,23.6383333333333,10.2466666666667,18.56975
"2019-04-16-06",21.2830833333333,20.1005,23.7016666666667,23.7016666666667,10.18,18.4905
"2019-04-16-07",21.2146666666667,20.1215,23.7433333333333,23.7433333333333,9.81166666666667,18.42125
"2019-04-16-08",21.1626666666667,20.1315,23.7666666666667,23.7666666666667,10.5466666666667,18.366
"2019-04-16-09",21.4989166666667,20.2233333333333,24.0733333333333,24.0733333333333,11.4983333333333,18.3539166666667
"2019-04-16-10",22.3726666666667,21.1303333333333,25.13,25.13,14.3645161290323,18.581
"2019-04-16-11",22.9153333333333,21.7975833333333,25.6733333333333,25.6733333333333,14.691935483871,18.9004166666667
"2019-04-16-12",23.2150833333333,22.1428333333333,25.9866666666667,25.9866666666667,15.7838235294118,19.1911666666667
"2019-04-16-13",22.9079166666667,21.70575,25.4616666666667,25.4616666666667,15.8353846153846,19.3566666666667
"2019-04-16-14",22.3294166666667,20.8335833333333,24.88,24.88,16.2688524590164,19.2885
"2019-04-16-15",22.96625,21.6374166666667,25.7083333333333,25.7083333333333,16.3163934426229,19.5208333333333
"2019-04-16-16",23.196,22.1365,25.8066666666667,25.8075,16.3885245901639,19.8586666666667
"2019-04-16-17",23.2553333333333,22.4894166666667,25.8075,25.8081666666667,15.5833333333333,20.1729166666667
"2019-04-16-18",23.4475833333333,22.8404166666667,25.921,25.9214166666667,16.1645161290323,20.4846666666667
"2019-04-16-19",23.561,23.0593333333333,25.9068333333333,25.9068333333333,15.5216666666667,20.75475
"2019-04-16-20",23.5845,23.2380833333333,25.9495833333333,25.9495833333333,14.2672413793103,20.9645833333333
"2019-04-16-21",23.6226666666667,23.3853333333333,25.9954166666667,25.9966666666667,13.7666666666667,21.1371666666667
"2019-04-16-22",23.6256666666667,23.4854166666667,26.0175,26.0170833333333,13.415,21.25325
"2019-04-16-23",23.6063333333333,23.5713333333333,26.085,26.085,11.9083333333333,21.324
"2019-04-17-00",23.5623333333333,23.6203333333333,26.1,26.1,10.4166666666667,21.3521666666667
"2019-04-17-01",23.4971666666667,23.6396666666667,26.1,26.1,9.94333333333333,21.3461666666667
"2019-04-17-02",23.392,23.633,26.1,26.1,10.5616666666667,21.3045833333333
"2019-04-17-03",23.2841666666667,23.6163333333333,26.0983333333333,26.0983333333333,10.535,21.23
"2019-04-17-04",23.2013333333333,23.5913333333333,26.1,26.1,10.4883333333333,21.1460833333333
"2019-04-17-05",23.1063333333333,23.5576666666667,26.0983333333333,26.0983333333333,9.46666666666667,21.0538333333333
"2019-04-17-06",23.05175,23.5233333333333,26.1,26.1,7.81333333333333,20.9645
"2019-04-17-07",22.977,23.4953333333333,26.1,26.1,7.88333333333333,20.8773333333333
"2019-04-17-08",23.0506666666667,23.4573333333333,26.2766666666667,26.2766666666667,9.62,20.788
"2019-04-17-09",23.101,23.372,26.2983333333333,26.2983333333333,12.9629032258065,20.7146666666667
"2019-04-17-10",23.1046666666667,23.3209166666667,26.3133333333333,26.3133333333333,17.541095890411,20.66
"2019-04-17-11",23.0396666666667,23.2186666666667,26.305,26.305,20.7456790123457,20.6384166666667
"2019-04-17-12",22.5929166666667,22.4945,25.9866666666667,25.9866666666667,22.4430107526882,20.5311666666667
"2019-04-17-13",22.3466666666667,21.7145,25.625,25.625,23.4478260869565,20.35425
"2019-04-17-14",22.5083333333333,21.5344166666667,25.6283333333333,25.6283333333333,23.026582278481,20.3166666666667
"2019-04-17-15",22.8584166666667,21.568,25.6716666666667,25.6716666666667,24.7064102564103,20.4119166666667
"2019-04-17-16",23.33525,21.712,25.805,25.805,24.5544117647059,20.6200833333333
"2019-04-17-17",23.83075,21.93325,25.965,25.965,23.8698412698413,20.9273333333333
"2019-04-17-18",24.1151666666667,22.1265833333333,26.0066666666667,26.0066666666667,23.4590163934426,21.2455833333333
"2019-04-17-19",24.2509166666667,22.2779166666667,25.9533333333333,25.9533333333333,21.616393442623,21.5085833333333
"2019-04-17-20",24.3293333333333,22.4053333333333,25.8033333333333,25.8033333333333,19.1133333333333,21.7216666666667
"2019-04-17-21",24.4073333333333,22.5353333333333,25.8016666666667,25.8016666666667,17.5966666666667,21.9059166666667
"2019-04-17-22",24.3926666666667,22.6266666666667,25.7583333333333,25.7583333333333,16.145,22.0131666666667
"2019-04-17-23",24.3166666666667,22.6563333333333,25.675,25.675,15.3633333333333,22.0455
"2019-04-18-00",24.1816666666667,22.6203333333333,25.57,25.57,14.6,21.9990833333333
"2019-04-18-01",24.002,22.528,25.4666666666667,25.4666666666667,13.9416666666667,21.89825
"2019-04-18-02",23.81675,22.4073333333333,25.355,25.355,13.2966666666667,21.74925
"2019-04-18-03",23.67525,22.26825,25.2216666666667,25.2216666666667,12.7483333333333,21.5720833333333
"2019-04-18-04",23.5933333333333,22.14625,25.2,25.2,11.2483333333333,21.3755833333333
"2019-04-18-05",23.4941666666667,22.0346666666667,25.1716666666667,25.1716666666667,9.87833333333333,21.1748333333333
"2019-04-18-06",23.381,21.9273333333333,25.1016666666667,25.1016666666667,9.14833333333333,20.9668333333333
"2019-04-18-07",23.2868333333333,21.837,25.105,25.105,9.92666666666667,20.7545833333333
"2019-04-18-08",23.2436666666667,21.7466666666667,25.135,25.135,11.7983333333333,20.563
